Region,Population,Lat,Long,PGI1,PGI1,PGI2,PGI2,PGM1,PGM1,PGM2,PGM2,FE1,FE1,FE2,FE2,FE3,FE3,FE4,FE4,DIA1,DIA1,DIA2,DIA2,TPI1,TPI1,TPI2,TPI2,TPI3,TPI3,ME1,ME1,AAT1,AAT1,AAT3,AAT3,GDH,GDH,MNR,MNR,6P1,6P1,6P2,6P2,IDH,IDH,MDH1,MDH1,MDH2,MDH2,MDH3,MDH3,ACO1,ACO1,SKDH1,SKDH1,SKDH2,SKDH2,UGPP1,UGPP1,UGPP2,UGPP2
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,4,4,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4,4,2,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4,4,4,3,4,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,3,3,4,4,4,4,4,4,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,5,5,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,4,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,5,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,5,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,4,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,5,4,4,4,4,5,5,5,5,4,4,4,4,3,4,4,4,4,4,5,5,4,4,4,4,2,5,4,4,4,4,3,4,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,4,4,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,5,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,5,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,Seri,28.88,-111.96,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,5,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,3,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,5,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,3,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,SG,29.4,-112.05,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,4,3,3
Sonora,SG,29.4,-112.05,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,5,4,4,4,4,4,5,4,4,3,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,3,3,4,4,4,5,4,4,3,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,4,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,3,4,4,4,5,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,5,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,5,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,3,4,4,4,4,5,4,4,3,3,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,3,3,4,4
Sonora,SG,29.4,-112.05,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,3,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,3,3,3,4
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,4,3,3,3,3
Sonora,SG,29.4,-112.05,4,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,5,5,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4
Sonora,SI,29.75,-112.5,4,4,4,4,4,4,5,5,4,4,3,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,3,4
Sonora,SI,29.75,-112.5,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,4
Sonora,SI,29.75,-112.5,4,4,3,3,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,3,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3
Sonora,SI,29.75,-112.5,4,5,3,4,4,4,4,5,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,4,3,4,3,4
Sonora,SI,29.75,-112.5,4,4,3,4,4,4,4,5,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4
Sonora,SI,29.75,-112.5,4,5,3,4,4,4,4,5,4,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,3,3,4,4
